(44, 35, 64)
(0, 0, 'wall', [0, 0], 0, [-1, -1])
(2, 13, 'floor', [2, 4], 0, [-1, -1])
(2, 14, 'floor', [2, 4], 0, [-1, -1])
(2, 15, 'floor', [2, 4], 0, [-1, -1])
(2, 16, 'floor', [2, 4], 0, [-1, -1])
(2, 17, 'floor', [2, 4], 0, [-1, -1])
(2, 18, 'floor', [2, 4], 0, [3, 4])
(2, 19, 'floor', [2, 4], 0, [-1, -1])
(2, 20, 'floor', [2, 4], 0, [-1, -1])
(2, 21, 'floor', [2, 4], 0, [-1, -1])
(2, 22, 'floor', [2, 4], 0, [-1, -1])
(2, 23, 'floor', [2, 4], 0, [-1, -1])
(2, 24, 'floor', [2, 4], 0, [3, 4])
(2, 25, 'floor', [2, 4], 0, [-1, -1])
(2, 26, 'wall', [9, 4], 0, [-1, -1])
(2, 27, 'wall', [4, 3], 0, [5, 2])
(2, 28, 'wall', [4, 3], 0, [-1, -1])
(2, 29, 'wall', [4, 3], 0, [6, 1])
(2, 30, 'wall', [4, 3], 0, [-1, -1])
(2, 31, 'wall', [4, 3], 0, [5, 2])
(2, 32, 'wall', [11, 4], 0, [-1, -1])
(2, 33, 'floor', [4, 4], 90, [10, 6])
(2, 34, 'floor', [2, 4], 0, [3, 4])
(2, 35, 'floor', [2, 4], 0, [-1, -1])
(2, 36, 'floor', [2, 4], 0, [-1, -1])
(2, 37, 'floor', [2, 4], 0, [-1, -1])
(2, 38, 'floor', [2, 4], 0, [-1, -1])
(2, 39, 'floor', [2, 4], 0, [-1, -1])
(2, 40, 'floor', [2, 4], 0, [3, 4])
(2, 41, 'floor', [2, 4], 2160, [7, 9])
(2, 42, 'wall', [3, 1], 0, [-1, -1])
(2, 43, 'wall', [0, 0], 720, [0, 2])
(3, 0, 'wall', [0, 0], 0, [-1, -1])
(3, 1, 'wall', [1, 1], 0, [-1, -1])
(3, 2, 'floor', [2, 4], 90, [-1, -1])
(3, 3, 'floor', [0, 4], 0, [-1, -1])
(3, 4, 'floor', [0, 4], 0, [-1, -1])
(3, 5, 'floor', [0, 4], 0, [6, 3])
(3, 6, 'floor', [0, 4], 0, [-1, -1])
(3, 7, 'floor', [0, 4], 0, [-1, -1])
(3, 8, 'floor', [0, 4], 0, [-1, -1])
(3, 9, 'floor', [0, 4], 0, [-1, -1])
(3, 10, 'floor', [0, 4], 0, [-1, -1])
(3, 11, 'floor', [0, 4], 0, [-1, -1])
(3, 12, 'floor', [0, 4], 0, [-1, -1])
(3, 13, 'floor', [0, 4], 0, [-1, -1])
(3, 14, 'floor', [0, 4], 0, [-1, -1])
(3, 15, 'floor', [0, 4], 0, [-1, -1])
(3, 16, 'floor', [0, 4], 0, [-1, -1])
(3, 17, 'floor', [0, 4], 0, [-1, -1])
(3, 18, 'floor', [0, 4], 0, [-1, -1])
(3, 19, 'floor', [0, 4], 0, [-1, -1])
(3, 20, 'floor', [0, 4], 0, [-1, -1])
(3, 21, 'floor', [0, 4], 0, [-1, -1])
(3, 22, 'floor', [0, 4], 0, [-1, -1])
(3, 23, 'floor', [0, 4], 0, [6, 3])
(3, 24, 'floor', [0, 4], 0, [-1, -1])
(3, 25, 'floor', [0, 4], 0, [-1, -1])
(3, 26, 'floor', [2, 4], 0, [-1, -1])
(3, 27, 'floor', [2, 4], 0, [-1, -1])
(3, 28, 'floor', [2, 4], 0, [-1, -1])
(3, 29, 'floor', [2, 4], 0, [6, 2])
(3, 30, 'floor', [2, 4], 0, [-1, -1])
(3, 31, 'floor', [2, 4], 0, [-1, -1])
(3, 32, 'floor', [2, 4], 0, [-1, -1])
(3, 33, 'floor', [0, 4], 0, [-1, -1])
(3, 34, 'floor', [0, 4], 0, [-1, -1])
(3, 35, 'floor', [0, 4], 1350, [5, 3])
(3, 36, 'floor', [0, 4], 0, [6, 3])
(3, 37, 'floor', [0, 4], 0, [-1, -1])
(3, 38, 'floor', [0, 4], 0, [-1, -1])
(3, 39, 'floor', [0, 4], 0, [-1, -1])
(3, 40, 'floor', [0, 4], 0, [-1, -1])
(3, 41, 'floor', [0, 4], 0, [-1, -1])
(3, 42, 'wall', [3, 1], 0, [-1, -1])
(3, 43, 'wall', [0, 0], 0, [-1, -1])
(4, 0, 'wall', [0, 0], 0, [-1, -1])
(4, 1, 'wall', [1, 1], 0, [-1, -1])
(4, 2, 'floor', [2, 4], 90, [-1, -1])
(4, 3, 'floor', [1, 4], 0, [-1, -1])
(4, 4, 'floor', [0, 4], 0, [-1, -1])
(4, 5, 'floor', [0, 4], 1710, [0, 4])
(4, 6, 'floor', [0, 4], 0, [-1, -1])
(4, 7, 'floor', [0, 4], 0, [-1, -1])
(4, 8, 'floor', [0, 4], 0, [-1, -1])
(4, 9, 'wall', [4, 0], 0, [-1, -1])
(4, 10, 'wall', [2, 2], 0, [-1, -1])
(4, 11, 'wall', [2, 2], 0, [-1, -1])
(4, 12, 'wall', [2, 2], 0, [-1, -1])
(4, 13, 'wall', [2, 2], 0, [-1, -1])
(4, 14, 'wall', [5, 0], 0, [-1, -1])
(4, 15, 'floor', [2, 4], 90, [6, 3])
(4, 16, 'floor', [0, 4], 0, [-1, -1])
(4, 17, 'wall', [4, 0], 0, [-1, -1])
(4, 18, 'wall', [2, 2], 0, [-1, -1])
(4, 19, 'wall', [2, 2], 0, [-1, -1])
(4, 20, 'wall', [2, 2], 0, [-1, -1])
(4, 21, 'wall', [2, 2], 0, [-1, -1])
(4, 22, 'wall', [2, 2], 0, [-1, -1])
(4, 23, 'wall', [2, 2], 0, [-1, -1])
(4, 24, 'wall', [2, 2], 0, [-1, -1])
(4, 25, 'wall', [2, 2], 0, [-1, -1])
(4, 26, 'wall', [2, 2], 0, [-1, -1])
(4, 27, 'wall', [2, 2], 0, [-1, -1])
(4, 28, 'wall', [2, 2], 0, [-1, -1])
(4, 29, 'wall', [2, 2], 0, [-1, -1])
(4, 30, 'wall', [2, 2], 0, [-1, -1])
(4, 31, 'wall', [2, 2], 0, [-1, -1])
(4, 32, 'wall', [2, 2], 0, [-1, -1])
(4, 33, 'wall', [2, 2], 0, [-1, -1])
(4, 34, 'wall', [2, 2], 0, [-1, -1])
(4, 35, 'wall', [2, 2], 0, [-1, -1])
(4, 36, 'wall', [2, 2], 0, [-1, -1])
(4, 37, 'wall', [2, 2], 0, [-1, -1])
(4, 38, 'wall', [2, 2], 0, [-1, -1])
(4, 39, 'wall', [5, 0], 0, [-1, -1])
(4, 40, 'floor', [2, 4], 90, [-1, -1])
(4, 41, 'floor', [0, 4], 0, [6, 3])
(4, 42, 'wall', [3, 1], 0, [-1, -1])
(4, 43, 'wall', [0, 0], 0, [-1, -1])
(5, 0, 'wall', [0, 0], 0, [-1, -1])
(5, 1, 'wall', [1, 1], 0, [-1, -1])
(5, 2, 'floor', [2, 4], 90, [-1, -1])
(5, 3, 'floor', [0, 4], 1710, [3, 7])
(5, 4, 'floor', [0, 4], 0, [-1, -1])
(5, 5, 'floor', [0, 4], 0, [-1, -1])
(5, 6, 'floor', [0, 4], 0, [6, 3])
(5, 7, 'floor', [0, 4], 0, [-1, -1])
(5, 8, 'floor', [0, 4], 0, [-1, -1])
(5, 9, 'wall', [3, 1], 0, [-1, -1])
(5, 10, 'wall', [1, 0], 0, [-1, -1])
(5, 11, 'wall', [2, 0], 0, [-1, -1])
(5, 12, 'wall', [2, 0], 0, [-1, -1])
(5, 13, 'wall', [3, 0], 0, [-1, -1])
(5, 14, 'wall', [1, 1], 0, [-1, -1])
(5, 15, 'floor', [2, 4], 90, [-1, -1])
(5, 16, 'floor', [0, 4], 0, [-1, -1])
(5, 17, 'wall', [3, 1], 0, [-1, -1])
(5, 18, 'wall', [0, 0], 720, [0, 2])
(5, 19, 'wall', [0, 0], 0, [-1, -1])
(5, 20, 'wall', [0, 0], 0, [-1, -1])
(5, 21, 'wall', [0, 0], 0, [-1, -1])
(5, 22, 'wall', [0, 0], 0, [-1, -1])
(5, 23, 'wall', [1, 0], 0, [-1, -1])
(5, 24, 'wall', [2, 0], 0, [-1, -1])
(5, 25, 'wall', [2, 0], 0, [-1, -1])
(5, 26, 'wall', [2, 0], 0, [-1, -1])
(5, 27, 'wall', [2, 0], 0, [-1, -1])
(5, 28, 'wall', [3, 0], 0, [-1, -1])
(5, 29, 'wall', [0, 0], 0, [-1, -1])
(5, 30, 'wall', [0, 0], 0, [-1, -1])
(5, 31, 'wall', [0, 0], 720, [0, 1])
(5, 32, 'wall', [1, 0], 0, [-1, -1])
(5, 33, 'wall', [2, 0], 0, [-1, -1])
(5, 34, 'wall', [2, 0], 0, [-1, -1])
(5, 35, 'wall', [2, 0], 0, [-1, -1])
(5, 36, 'wall', [2, 0], 0, [-1, -1])
(5, 37, 'wall', [2, 0], 0, [-1, -1])
(5, 38, 'wall', [2, 0], 0, [-1, -1])
(5, 39, 'wall', [5, 1], 0, [-1, -1])
(5, 40, 'floor', [2, 4], 90, [-1, -1])
(5, 41, 'floor', [0, 4], 0, [-1, -1])
(5, 42, 'wall', [3, 1], 0, [-1, -1])
(5, 43, 'wall', [0, 0], 0, [-1, -1])
(6, 0, 'wall', [0, 0], 0, [-1, -1])
(6, 1, 'wall', [1, 1], 0, [-1, -1])
(6, 2, 'floor', [2, 4], 90, [-1, -1])
(6, 3, 'floor', [1, 4], 1710, [0, 6])
(6, 4, 'floor', [0, 4], 0, [-1, -1])
(6, 5, 'floor', [0, 4], 0, [-1, -1])
(6, 6, 'floor', [0, 4], 0, [-1, -1])
(6, 7, 'floor', [0, 4], 1710, [2, 6])
(6, 8, 'floor', [0, 4], 0, [-1, -1])
(6, 9, 'wall', [3, 1], 0, [-1, -1])
(6, 10, 'wall', [1, 1], 0, [-1, -1])
(6, 11, 'wall', [4, 3], 0, [-1, -1])
(6, 12, 'wall', [4, 3], 0, [-1, -1])
(6, 13, 'wall', [3, 1], 0, [-1, -1])
(6, 14, 'wall', [1, 1], 0, [-1, -1])
(6, 15, 'floor', [2, 4], 90, [-1, -1])
(6, 16, 'floor', [0, 4], 0, [-1, -1])
(6, 17, 'wall', [3, 1], 0, [-1, -1])
(6, 18, 'wall', [0, 0], 0, [-1, -1])
(6, 19, 'wall', [0, 0], 0, [-1, -1])
(6, 20, 'wall', [0, 0], 0, [-1, -1])
(6, 21, 'wall', [0, 0], 0, [-1, -1])
(6, 22, 'wall', [1, 0], 0, [-1, -1])
(6, 23, 'wall', [2, 0], 0, [5, 1])
(6, 24, 'wall', [4, 3], 0, [-1, -1])
(6, 25, 'wall', [4, 3], 0, [4, 2])
(6, 26, 'wall', [4, 3], 0, [-1, -1])
(6, 27, 'wall', [4, 3], 0, [-1, -1])
(6, 28, 'wall', [2, 0], 0, [4, 1])
(6, 29, 'wall', [3, 0], 0, [-1, -1])
(6, 30, 'wall', [0, 0], 0, [-1, -1])
(6, 31, 'wall', [0, 0], 0, [-1, -1])
(6, 32, 'wall', [1, 1], 0, [-1, -1])
(6, 33, 'wall', [4, 3], 0, [-1, -1])
(6, 34, 'wall', [4, 3], 0, [-1, -1])
(6, 35, 'wall', [4, 3], 0, [4, 2])
(6, 36, 'wall', [4, 3], 0, [-1, -1])
(6, 37, 'wall', [4, 3], 0, [-1, -1])
(6, 38, 'wall', [4, 3], 0, [-1, -1])
(6, 39, 'wall', [11, 4], 0, [-1, -1])
(6, 40, 'floor', [2, 4], 90, [-1, -1])
(6, 41, 'floor', [0, 4], 0, [-1, -1])
(6, 42, 'wall', [3, 1], 0, [-1, -1])
(6, 43, 'wall', [0, 0], 0, [-1, -1])
(7, 0, 'wall', [0, 0], 0, [-1, -1])
(7, 1, 'wall', [1, 1], 0, [-1, -1])
(7, 2, 'floor', [2, 4], 90, [-1, -1])
(7, 3, 'floor', [0, 4], 0, [-1, -1])
(7, 4, 'floor', [0, 4], 0, [-1, -1])
(7, 5, 'floor', [0, 4], 0, [-1, -1])
(7, 6, 'floor', [0, 4], 0, [-1, -1])
(7, 7, 'floor', [0, 4], 0, [-1, -1])
(7, 8, 'floor', [0, 4], 2160, [7, 9])
(7, 9, 'wall', [3, 1], 0, [-1, -1])
(7, 10, 'wall', [1, 1], 0, [-1, -1])
(7, 11, 'floor', [4, 4], 90, [10, 6])
(7, 12, 'floor', [2, 4], 0, [10, 6])
(7, 13, 'wall', [3, 1], 0, [-1, -1])
(7, 14, 'wall', [1, 1], 0, [-1, -1])
(7, 15, 'floor', [2, 4], 90, [-1, -1])
(7, 16, 'floor', [0, 4], 0, [-1, -1])
(7, 17, 'wall', [4, 1], 0, [-1, -1])
(7, 18, 'wall', [2, 0], 0, [-1, -1])
(7, 19, 'wall', [2, 0], 0, [-1, -1])
(7, 20, 'wall', [2, 0], 0, [-1, -1])
(7, 21, 'wall', [2, 0], 0, [-1, -1])
(7, 22, 'wall', [2, 0], 0, [5, 1])
(7, 23, 'wall', [11, 4], 0, [-1, -1])
(7, 24, 'floor', [4, 4], 90, [7, 9])
(7, 25, 'floor', [2, 4], 0, [3, 4])
(7, 26, 'floor', [2, 4], 0, [-1, -1])
(7, 27, 'floor', [2, 4], 720, [5, 7])
(7, 28, 'wall', [9, 4], 0, [-1, -1])
(7, 29, 'wall', [3, 1], 0, [-1, -1])
(7, 30, 'wall', [0, 0], 0, [-1, -1])
(7, 31, 'wall', [0, 0], 0, [-1, -1])
(7, 32, 'wall', [1, 1], 0, [-1, -1])
(7, 33, 'floor', [4, 4], 90, [4, 5])
(7, 34, 'floor', [2, 4], 0, [-1, -1])
(7, 35, 'floor', [2, 4], 0, [-1, -1])
(7, 36, 'floor', [2, 4], 0, [-1, -1])
(7, 37, 'floor', [2, 4], 0, [-1, -1])
(7, 38, 'floor', [2, 4], 0, [-1, -1])
(7, 39, 'floor', [2, 4], 0, [-1, -1])
(7, 40, 'floor', [0, 4], 90, [-1, -1])
(7, 41, 'floor', [0, 4], 0, [-1, -1])
(7, 42, 'wall', [3, 1], 0, [-1, -1])
(7, 43, 'wall', [0, 0], 0, [-1, -1])
(8, 0, 'wall', [0, 0], 0, [-1, -1])
(8, 1, 'wall', [1, 2], 0, [-1, -1])
(8, 2, 'wall', [2, 2], 0, [-1, -1])
(8, 3, 'wall', [2, 2], 0, [-1, -1])
(8, 4, 'wall', [2, 2], 0, [-1, -1])
(8, 5, 'wall', [2, 2], 0, [-1, -1])
(8, 6, 'wall', [2, 2], 0, [-1, -1])
(8, 7, 'wall', [2, 2], 0, [-1, -1])
(8, 8, 'wall', [2, 2], 0, [-1, -1])
(8, 9, 'wall', [3, 2], 0, [-1, -1])
(8, 10, 'wall', [1, 2], 0, [-1, -1])
(8, 11, 'wall', [2, 2], 0, [-1, -1])
(8, 12, 'wall', [2, 2], 0, [-1, -1])
(8, 13, 'wall', [3, 2], 0, [-1, -1])
(8, 14, 'wall', [1, 1], 0, [-1, -1])
(8, 15, 'floor', [2, 4], 90, [-1, -1])
(8, 16, 'floor', [0, 4], 0, [6, 3])
(8, 17, 'wall', [9, 4], 0, [-1, -1])
(8, 18, 'wall', [4, 3], 0, [-1, -1])
(8, 19, 'wall', [4, 3], 0, [-1, -1])
(8, 20, 'wall', [4, 3], 0, [-1, -1])
(8, 21, 'wall', [4, 3], 0, [-1, -1])
(8, 22, 'wall', [11, 4], 0, [-1, -1])
(8, 23, 'floor', [4, 4], 90, [-1, -1])
(8, 24, 'floor', [0, 4], 0, [-1, -1])
(8, 25, 'floor', [0, 4], 0, [-1, -1])
(8, 26, 'floor', [0, 4], 0, [-1, -1])
(8, 27, 'floor', [0, 4], 0, [-1, -1])
(8, 28, 'floor', [2, 4], 0, [3, 4])
(8, 29, 'wall', [3, 1], 0, [-1, -1])
(8, 30, 'wall', [0, 0], 0, [-1, -1])
(8, 31, 'wall', [0, 0], 0, [-1, -1])
(8, 32, 'wall', [1, 1], 0, [-1, -1])
(8, 33, 'floor', [2, 4], 90, [-1, -1])
(8, 34, 'floor', [1, 4], 0, [-1, -1])
(8, 35, 'floor', [0, 4], 0, [-1, -1])
(8, 36, 'floor', [0, 4], 0, [-1, -1])
(8, 37, 'wall', [4, 0], 0, [-1, -1])
(8, 38, 'wall', [2, 2], 0, [-1, -1])
(8, 39, 'wall', [5, 0], 0, [-1, -1])
(8, 40, 'floor', [2, 4], 90, [-1, -1])
(8, 41, 'floor', [0, 4], 0, [-1, -1])
(8, 42, 'wall', [3, 1], 0, [-1, -1])
(8, 43, 'wall', [0, 0], 0, [-1, -1])
(9, 0, 'wall', [0, 0], 0, [-1, -1])
(9, 1, 'wall', [1, 0], 0, [-1, -1])
(9, 2, 'wall', [2, 0], 0, [-1, -1])
(9, 3, 'wall', [2, 0], 0, [-1, -1])
(9, 4, 'wall', [2, 0], 0, [-1, -1])
(9, 5, 'wall', [2, 0], 0, [-1, -1])
(9, 6, 'wall', [2, 0], 0, [-1, -1])
(9, 7, 'wall', [2, 0], 0, [-1, -1])
(9, 8, 'wall', [2, 0], 0, [-1, -1])
(9, 9, 'wall', [2, 0], 0, [-1, -1])
(9, 10, 'wall', [2, 0], 0, [-1, -1])
(9, 11, 'wall', [2, 0], 0, [-1, -1])
(9, 12, 'wall', [2, 0], 0, [-1, -1])
(9, 13, 'wall', [2, 0], 0, [-1, -1])
(9, 14, 'wall', [5, 1], 0, [-1, -1])
(9, 15, 'floor', [2, 4], 90, [-1, -1])
(9, 16, 'floor', [0, 4], 0, [-1, -1])
(9, 17, 'floor', [2, 4], 0, [-1, -1])
(9, 18, 'floor', [2, 4], 0, [-1, -1])
(9, 19, 'floor', [2, 4], 0, [-1, -1])
(9, 20, 'floor', [2, 4], 0, [3, 4])
(9, 21, 'floor', [2, 4], 0, [-1, -1])
(9, 22, 'floor', [2, 4], 0, [-1, -1])
(9, 23, 'floor', [0, 4], 0, [-1, -1])
(9, 24, 'floor', [0, 4], 0, [-1, -1])
(9, 25, 'floor', [0, 4], 1350, [-1, -1])
(9, 26, 'floor', [0, 4], 1350, [-1, -1])
(9, 27, 'floor', [0, 4], 1350, [-1, -1])
(9, 28, 'floor', [0, 4], 1350, [-1, -1])
(9, 29, 'wall', [3, 1], 0, [-1, -1])
(9, 30, 'wall', [0, 0], 0, [-1, -1])
(9, 31, 'wall', [0, 0], 0, [-1, -1])
(9, 32, 'wall', [1, 1], 0, [-1, -1])
(9, 33, 'floor', [2, 4], 90, [-1, -1])
(9, 34, 'floor', [0, 4], 0, [-1, -1])
(9, 35, 'floor', [0, 4], 0, [-1, -1])
(9, 36, 'floor', [0, 4], 0, [6, 3])
(9, 37, 'wall', [3, 1], 0, [-1, -1])
(9, 38, 'wall', [0, 0], 0, [-1, -1])
(9, 39, 'wall', [1, 1], 0, [-1, -1])
(9, 40, 'floor', [2, 4], 90, [-1, -1])
(9, 41, 'floor', [0, 4], 0, [-1, -1])
(9, 42, 'wall', [3, 1], 0, [-1, -1])
(9, 43, 'wall', [0, 0], 0, [-1, -1])
(10, 0, 'wall', [0, 0], 0, [-1, -1])
(10, 1, 'wall', [1, 1], 0, [-1, -1])
(10, 2, 'wall', [4, 3], 0, [-1, -1])
(10, 3, 'wall', [4, 3], 0, [-1, -1])
(10, 4, 'wall', [4, 3], 1350, [5, 2])
(10, 5, 'wall', [4, 3], 0, [-1, -1])
(10, 6, 'wall', [4, 3], 0, [-1, -1])
(10, 7, 'wall', [4, 3], 0, [-1, -1])
(10, 8, 'wall', [4, 3], 0, [-1, -1])
(10, 9, 'wall', [4, 3], 0, [-1, -1])
(10, 10, 'wall', [4, 3], 0, [-1, -1])
(10, 11, 'wall', [4, 3], 0, [-1, -1])
(10, 12, 'wall', [4, 3], 1350, [5, 2])
(10, 13, 'wall', [4, 3], 0, [-1, -1])
(10, 14, 'wall', [11, 4], 0, [-1, -1])
(10, 15, 'floor', [2, 4], 90, [-1, -1])
(10, 16, 'floor', [0, 4], 0, [-1, -1])
(10, 17, 'wall', [4, 0], 0, [-1, -1])
(10, 18, 'wall', [2, 2], 0, [-1, -1])
(10, 19, 'wall', [2, 2], 0, [-1, -1])
(10, 20, 'wall', [2, 2], 0, [-1, -1])
(10, 21, 'wall', [2, 2], 0, [-1, -1])
(10, 22, 'wall', [5, 0], 0, [-1, -1])
(10, 23, 'floor', [2, 4], 90, [-1, -1])
(10, 24, 'floor', [0, 4], 0, [-1, -1])
(10, 25, 'floor', [0, 4], 1350, [-1, -1])
(10, 26, 'floor', [1, 4], 0, [-1, -1])
(10, 27, 'floor', [0, 4], 1350, [-1, -1])
(10, 28, 'floor', [0, 4], 1350, [-1, -1])
(10, 29, 'wall', [3, 1], 0, [-1, -1])
(10, 30, 'wall', [0, 0], 0, [-1, -1])
(10, 31, 'wall', [0, 0], 720, [0, 2])
(10, 32, 'wall', [1, 2], 0, [-1, -1])
(10, 33, 'wall', [2, 2], 0, [-1, -1])
(10, 34, 'wall', [2, 2], 0, [-1, -1])
(10, 35, 'wall', [2, 2], 0, [-1, -1])
(10, 36, 'wall', [2, 2], 0, [-1, -1])
(10, 37, 'wall', [3, 2], 0, [-1, -1])
(10, 38, 'wall', [0, 0], 0, [-1, -1])
(10, 39, 'wall', [1, 1], 0, [-1, -1])
(10, 40, 'floor', [2, 4], 90, [-1, -1])
(10, 41, 'floor', [0, 4], 0, [6, 3])
(10, 42, 'wall', [3, 1], 0, [-1, -1])
(10, 43, 'wall', [0, 0], 0, [-1, -1])
(11, 0, 'wall', [0, 0], 0, [-1, -1])
(11, 1, 'wall', [1, 1], 0, [-1, -1])
(11, 2, 'floor', [4, 4], 90, [-1, -1])
(11, 3, 'floor', [2, 4], 0, [-1, -1])
(11, 4, 'floor', [2, 4], 0, [-1, -1])
(11, 5, 'floor', [2, 4], 0, [-1, -1])
(11, 6, 'floor', [2, 4], 0, [-1, -1])
(11, 7, 'floor', [2, 4], 0, [-1, -1])
(11, 8, 'floor', [2, 4], 0, [-1, -1])
(11, 9, 'floor', [2, 4], 0, [-1, -1])
(11, 10, 'floor', [2, 4], 0, [-1, -1])
(11, 11, 'floor', [2, 4], 0, [-1, -1])
(11, 12, 'floor', [2, 4], 0, [-1, -1])
(11, 13, 'floor', [2, 4], 0, [-1, -1])
(11, 14, 'floor', [2, 4], 0, [-1, -1])
