(72, 34, 64)
(0, 0, 'wall', [0, 0], 0, [-1, -1])
(1, 39, 'wall', [2, 0], 0, [-1, -1])
(1, 40, 'wall', [2, 0], 0, [-1, -1])
(1, 41, 'wall', [2, 0], 0, [-1, -1])
(1, 42, 'wall', [2, 0], 0, [6, 0])
(1, 43, 'wall', [3, 0], 0, [-1, -1])
(1, 44, 'wall', [0, 0], 0, [-1, -1])
(1, 45, 'wall', [0, 0], 0, [-1, -1])
(1, 46, 'wall', [0, 0], 0, [-1, -1])
(1, 47, 'wall', [0, 0], 0, [-1, -1])
(1, 48, 'wall', [0, 0], 0, [-1, -1])
(1, 49, 'wall', [0, 0], 0, [-1, -1])
(1, 50, 'wall', [0, 0], 0, [-1, -1])
(1, 51, 'wall', [0, 0], 0, [-1, -1])
(1, 52, 'wall', [0, 0], 0, [-1, -1])
(1, 53, 'wall', [0, 0], 0, [-1, -1])
(1, 54, 'wall', [0, 0], 0, [-1, -1])
(1, 55, 'wall', [0, 0], 0, [-1, -1])
(1, 56, 'wall', [0, 0], 0, [-1, -1])
(1, 57, 'wall', [0, 0], 0, [-1, -1])
(1, 58, 'wall', [0, 0], 0, [-1, -1])
(1, 59, 'wall', [0, 0], 0, [-1, -1])
(1, 60, 'wall', [0, 0], 0, [-1, -1])
(1, 61, 'wall', [0, 0], 0, [-1, -1])
(1, 62, 'wall', [0, 0], 0, [-1, -1])
(1, 63, 'wall', [0, 0], 0, [-1, -1])
(1, 64, 'wall', [0, 0], 0, [-1, -1])
(1, 65, 'wall', [0, 0], 0, [-1, -1])
(1, 66, 'wall', [0, 0], 0, [-1, -1])
(1, 67, 'wall', [0, 0], 0, [-1, -1])
(1, 68, 'wall', [0, 0], 0, [-1, -1])
(1, 69, 'wall', [0, 0], 0, [-1, -1])
(1, 70, 'wall', [0, 0], 0, [-1, -1])
(1, 71, 'wall', [0, 0], 0, [-1, -1])
(2, 0, 'wall', [0, 0], 0, [-1, -1])
(2, 1, 'wall', [0, 0], 0, [-1, -1])
(2, 2, 'wall', [0, 0], 0, [-1, -1])
(2, 3, 'wall', [0, 0], 0, [-1, -1])
(2, 4, 'wall', [0, 0], 0, [-1, -1])
(2, 5, 'wall', [0, 0], 0, [-1, -1])
(2, 6, 'wall', [0, 0], 0, [-1, -1])
(2, 7, 'wall', [0, 0], 0, [-1, -1])
(2, 8, 'wall', [1, 0], 0, [-1, -1])
(2, 9, 'wall', [2, 0], 0, [5, 1])
(2, 10, 'wall', [4, 3], 0, [8, 9])
(2, 11, 'wall', [4, 3], 0, [8, 10])
(2, 12, 'wall', [4, 3], 360, [6, 1])
(2, 13, 'wall', [4, 3], 0, [8, 8])
(2, 14, 'wall', [4, 3], 0, [5, 2])
(2, 15, 'wall', [4, 3], 0, [9, 10])
(2, 16, 'wall', [4, 3], 360, [6, 1])
(2, 17, 'wall', [4, 3], 0, [7, 10])
(2, 18, 'wall', [4, 3], 0, [7, 9])
(2, 19, 'wall', [2, 0], 0, [4, 1])
(2, 20, 'wall', [3, 0], 0, [-1, -1])
(2, 21, 'wall', [0, 0], 0, [-1, -1])
(2, 22, 'wall', [0, 0], 0, [-1, -1])
(2, 23, 'wall', [0, 0], 0, [-1, -1])
(2, 24, 'wall', [0, 0], 0, [-1, -1])
(2, 25, 'wall', [1, 1], 0, [-1, -1])
(2, 26, 'wall', [4, 3], 0, [6, 1])
(2, 27, 'wall', [4, 3], 0, [5, 8])
(2, 28, 'wall', [4, 3], 0, [6, 8])
(2, 29, 'wall', [4, 3], 0, [6, 1])
(2, 30, 'wall', [4, 3], 0, [7, 8])
(2, 31, 'wall', [4, 3], 0, [8, 8])
(2, 32, 'wall', [4, 3], 0, [9, 8])
(2, 33, 'wall', [4, 3], 0, [10, 8])
(2, 34, 'wall', [4, 3], 0, [9, 10])
(2, 35, 'wall', [4, 3], 0, [10, 10])
(2, 36, 'wall', [4, 3], 0, [6, 1])
(2, 37, 'wall', [4, 3], 0, [9, 9])
(2, 38, 'wall', [4, 3], 0, [-1, -1])
(2, 39, 'wall', [4, 3], 0, [10, 9])
(2, 40, 'wall', [4, 3], 0, [-1, -1])
(2, 41, 'wall', [4, 3], 0, [11, 9])
(2, 42, 'wall', [4, 3], 0, [6, 1])
(2, 43, 'wall', [3, 1], 0, [-1, -1])
(2, 44, 'wall', [0, 0], 0, [-1, -1])
(2, 45, 'wall', [0, 0], 0, [-1, -1])
(2, 46, 'wall', [0, 0], 0, [-1, -1])
(2, 47, 'wall', [0, 0], 0, [-1, -1])
(2, 48, 'wall', [0, 0], 0, [-1, -1])
(2, 49, 'wall', [0, 0], 0, [-1, -1])
(2, 50, 'wall', [0, 0], 0, [-1, -1])
(2, 51, 'wall', [0, 0], 0, [-1, -1])
(2, 52, 'wall', [0, 0], 0, [-1, -1])
(2, 53, 'wall', [0, 0], 0, [-1, -1])
(2, 54, 'wall', [0, 0], 0, [-1, -1])
(2, 55, 'wall', [0, 0], 0, [-1, -1])
(2, 56, 'wall', [0, 0], 0, [-1, -1])
(2, 57, 'wall', [0, 0], 0, [-1, -1])
(2, 58, 'wall', [0, 0], 0, [-1, -1])
(2, 59, 'wall', [0, 0], 0, [-1, -1])
(2, 60, 'wall', [0, 0], 0, [-1, -1])
(2, 61, 'wall', [0, 0], 0, [-1, -1])
(2, 62, 'wall', [0, 0], 0, [-1, -1])
(2, 63, 'wall', [0, 0], 0, [-1, -1])
(2, 64, 'wall', [0, 0], 0, [-1, -1])
(2, 65, 'wall', [0, 0], 0, [-1, -1])
(2, 66, 'wall', [0, 0], 0, [-1, -1])
(2, 67, 'wall', [0, 0], 0, [-1, -1])
(2, 68, 'wall', [0, 0], 0, [-1, -1])
(2, 69, 'wall', [0, 0], 0, [-1, -1])
(2, 70, 'wall', [0, 0], 0, [-1, -1])
(2, 71, 'wall', [0, 0], 0, [-1, -1])
(3, 0, 'wall', [0, 0], 0, [-1, -1])
(3, 1, 'wall', [0, 0], 0, [-1, -1])
(3, 2, 'wall', [0, 0], 0, [-1, -1])
(3, 3, 'wall', [0, 0], 0, [-1, -1])
(3, 4, 'wall', [0, 0], 0, [-1, -1])
(3, 5, 'wall', [0, 0], 0, [-1, -1])
(3, 6, 'wall', [0, 0], 0, [-1, -1])
(3, 7, 'wall', [0, 0], 0, [-1, -1])
(3, 8, 'wall', [1, 1], 0, [-1, -1])
(3, 9, 'wall', [11, 4], 0, [-1, -1])
(3, 10, 'floor', [4, 4], 0, [2, 3])
(3, 11, 'floor', [2, 4], 0, [2, 6])
(3, 12, 'floor', [2, 4], 360, [6, 2])
(3, 13, 'floor', [2, 4], 0, [-1, -1])
(3, 14, 'floor', [2, 4], 0, [-1, -1])
(3, 15, 'floor', [2, 4], 0, [-1, -1])
(3, 16, 'floor', [2, 4], 360, [6, 2])
(3, 17, 'floor', [2, 4], 0, [5, 7])
(3, 18, 'floor', [2, 4], 0, [-1, -1])
(3, 19, 'wall', [9, 4], 0, [-1, -1])
(3, 20, 'wall', [3, 1], 0, [-1, -1])
(3, 21, 'wall', [0, 0], 0, [-1, -1])
(3, 22, 'wall', [0, 0], 0, [-1, -1])
(3, 23, 'wall', [0, 0], 0, [-1, -1])
(3, 24, 'wall', [0, 0], 0, [-1, -1])
(3, 25, 'wall', [1, 1], 0, [-1, -1])
(3, 26, 'floor', [4, 4], 0, [6, 2])
(3, 27, 'floor', [2, 4], 0, [-1, -1])
(3, 28, 'floor', [2, 4], 0, [-1, -1])
(3, 29, 'floor', [2, 4], 0, [6, 2])
(3, 30, 'floor', [2, 4], 0, [-1, -1])
(3, 31, 'floor', [2, 4], 0, [-1, -1])
(3, 32, 'floor', [2, 4], 0, [-1, -1])
(3, 33, 'floor', [2, 4], 0, [3, 4])
(3, 34, 'floor', [2, 4], 0, [-1, -1])
(3, 35, 'floor', [2, 4], 0, [-1, -1])
(3, 36, 'floor', [2, 4], 0, [6, 2])
(3, 37, 'floor', [2, 4], 0, [3, 4])
(3, 38, 'floor', [2, 4], 0, [-1, -1])
(3, 39, 'floor', [2, 4], 0, [-1, -1])
(3, 40, 'floor', [2, 4], 0, [-1, -1])
(3, 41, 'floor', [2, 4], 0, [-1, -1])
(3, 42, 'floor', [2, 4], 0, [6, 2])
(3, 43, 'wall', [3, 1], 0, [-1, -1])
(3, 44, 'wall', [0, 0], 0, [-1, -1])
(3, 45, 'wall', [0, 0], 0, [-1, -1])
(3, 46, 'wall', [0, 0], 0, [-1, -1])
(3, 47, 'wall', [0, 0], 0, [-1, -1])
(3, 48, 'wall', [0, 0], 0, [-1, -1])
(3, 49, 'wall', [0, 0], 0, [-1, -1])
(3, 50, 'wall', [0, 0], 0, [-1, -1])
(3, 51, 'wall', [0, 0], 0, [-1, -1])
(3, 52, 'wall', [0, 0], 0, [-1, -1])
(3, 53, 'wall', [0, 0], 0, [-1, -1])
(3, 54, 'wall', [0, 0], 0, [-1, -1])
(3, 55, 'wall', [0, 0], 0, [-1, -1])
(3, 56, 'wall', [0, 0], 0, [-1, -1])
(3, 57, 'wall', [0, 0], 0, [-1, -1])
(3, 58, 'wall', [0, 0], 0, [-1, -1])
(3, 59, 'wall', [0, 0], 0, [-1, -1])
(3, 60, 'wall', [0, 0], 0, [-1, -1])
(3, 61, 'wall', [0, 0], 0, [-1, -1])
(3, 62, 'wall', [0, 0], 0, [-1, -1])
(3, 63, 'wall', [0, 0], 0, [-1, -1])
(3, 64, 'wall', [0, 0], 0, [-1, -1])
(3, 65, 'wall', [0, 0], 0, [-1, -1])
(3, 66, 'wall', [0, 0], 0, [-1, -1])
(3, 67, 'wall', [0, 0], 0, [-1, -1])
(3, 68, 'wall', [0, 0], 0, [-1, -1])
(3, 69, 'wall', [0, 0], 0, [-1, -1])
(3, 70, 'wall', [0, 0], 0, [-1, -1])
(3, 71, 'wall', [0, 0], 0, [-1, -1])
(4, 0, 'wall', [0, 0], 0, [-1, -1])
(4, 1, 'wall', [0, 0], 0, [-1, -1])
(4, 2, 'wall', [0, 0], 0, [-1, -1])
(4, 3, 'wall', [0, 0], 0, [-1, -1])
(4, 4, 'wall', [0, 0], 0, [-1, -1])
(4, 5, 'wall', [0, 0], 0, [-1, -1])
(4, 6, 'wall', [0, 0], 0, [-1, -1])
(4, 7, 'wall', [0, 0], 0, [-1, -1])
(4, 8, 'wall', [1, 1], 0, [-1, -1])
(4, 9, 'floor', [4, 4], 0, [2, 3])
(4, 10, 'floor', [0, 4], 0, [-1, -1])
(4, 11, 'floor', [0, 4], 0, [-1, -1])
(4, 12, 'floor', [0, 4], 0, [-1, -1])
(4, 13, 'floor', [1, 4], 0, [0, 4])
(4, 14, 'floor', [0, 4], 0, [-1, -1])
(4, 15, 'floor', [0, 4], 0, [-1, -1])
(4, 16, 'floor', [0, 4], 0, [-1, -1])
(4, 17, 'floor', [0, 4], 0, [-1, -1])
(4, 18, 'floor', [0, 4], 0, [-1, -1])
(4, 19, 'floor', [2, 4], 0, [-1, -1])
(4, 20, 'wall', [3, 1], 0, [-1, -1])
(4, 21, 'wall', [0, 0], 0, [-1, -1])
(4, 22, 'wall', [0, 0], 0, [-1, -1])
(4, 23, 'wall', [0, 0], 0, [-1, -1])
(4, 24, 'wall', [0, 0], 0, [-1, -1])
(4, 25, 'wall', [1, 1], 0, [-1, -1])
(4, 26, 'floor', [2, 4], 0, [1, 3])
(4, 27, 'floor', [0, 4], 0, [-1, -1])
(4, 28, 'floor', [0, 4], 0, [-1, -1])
(4, 29, 'floor', [0, 4], 0, [-1, -1])
(4, 30, 'floor', [0, 4], 0, [-1, -1])
(4, 31, 'floor', [1, 4], 0, [0, 4])
(4, 32, 'floor', [0, 4], 0, [-1, -1])
(4, 33, 'floor', [0, 4], 0, [-1, -1])
(4, 34, 'floor', [0, 4], 0, [-1, -1])
(4, 35, 'floor', [0, 4], 0, [-1, -1])
(4, 36, 'floor', [0, 4], 0, [-1, -1])
(4, 37, 'floor', [0, 4], 0, [-1, -1])
(4, 38, 'floor', [0, 4], 0, [-1, -1])
(4, 39, 'floor', [0, 4], 0, [-1, -1])
(4, 40, 'floor', [0, 4], 0, [-1, -1])
(4, 41, 'floor', [1, 4], 0, [-1, -1])
(4, 42, 'floor', [0, 4], 0, [-1, -1])
(4, 43, 'wall', [3, 1], 0, [-1, -1])
(4, 44, 'wall', [0, 0], 0, [-1, -1])
(4, 45, 'wall', [0, 0], 0, [-1, -1])
(4, 46, 'wall', [0, 0], 0, [-1, -1])
(4, 47, 'wall', [0, 0], 0, [-1, -1])
(4, 48, 'wall', [0, 0], 0, [-1, -1])
(4, 49, 'wall', [0, 0], 0, [-1, -1])
(4, 50, 'wall', [0, 0], 0, [-1, -1])
(4, 51, 'wall', [0, 0], 0, [-1, -1])
(4, 52, 'wall', [0, 0], 0, [-1, -1])
(4, 53, 'wall', [0, 0], 0, [-1, -1])
(4, 54, 'wall', [0, 0], 0, [-1, -1])
(4, 55, 'wall', [0, 0], 0, [-1, -1])
(4, 56, 'wall', [0, 0], 0, [-1, -1])
(4, 57, 'wall', [0, 0], 0, [-1, -1])
(4, 58, 'wall', [0, 0], 0, [-1, -1])
(4, 59, 'wall', [0, 0], 0, [-1, -1])
(4, 60, 'wall', [0, 0], 0, [-1, -1])
(4, 61, 'wall', [0, 0], 0, [-1, -1])
(4, 62, 'wall', [0, 0], 0, [-1, -1])
(4, 63, 'wall', [0, 0], 0, [-1, -1])
(4, 64, 'wall', [0, 0], 0, [-1, -1])
(4, 65, 'wall', [0, 0], 0, [-1, -1])
(4, 66, 'wall', [0, 0], 0, [-1, -1])
(4, 67, 'wall', [0, 0], 0, [-1, -1])
(4, 68, 'wall', [0, 0], 0, [-1, -1])
(4, 69, 'wall', [0, 0], 0, [-1, -1])
(4, 70, 'wall', [0, 0], 0, [-1, -1])
(4, 71, 'wall', [0, 0], 0, [-1, -1])
(5, 0, 'wall', [0, 0], 0, [-1, -1])
(5, 1, 'wall', [0, 0], 0, [-1, -1])
(5, 2, 'wall', [0, 0], 0, [-1, -1])
(5, 3, 'wall', [0, 0], 0, [-1, -1])
(5, 4, 'wall', [0, 0], 0, [-1, -1])
(5, 5, 'wall', [0, 0], 0, [-1, -1])
(5, 6, 'wall', [0, 0], 0, [-1, -1])
(5, 7, 'wall', [0, 0], 0, [-1, -1])
(5, 8, 'wall', [1, 1], 0, [-1, -1])
(5, 9, 'floor', [2, 4], 0, [0, 3])
(5, 10, 'floor', [0, 4], 0, [-1, -1])
(5, 11, 'floor', [0, 4], 0, [7, 5])
(5, 12, 'floor', [0, 4], 0, [8, 5])
(5, 13, 'floor', [0, 4], 0, [8, 5])
(5, 14, 'floor', [0, 4], 0, [8, 5])
(5, 15, 'floor', [0, 4], 0, [8, 5])
(5, 16, 'floor', [0, 4], 0, [8, 5])
(5, 17, 'floor', [0, 4], 0, [9, 5])
(5, 18, 'floor', [0, 4], 0, [-1, -1])
(5, 19, 'floor', [0, 4], 0, [-1, -1])
(5, 20, 'wall', [3, 1], 0, [-1, -1])
(5, 21, 'wall', [0, 0], 0, [-1, -1])
(5, 22, 'wall', [0, 0], 0, [-1, -1])
(5, 23, 'wall', [0, 0], 0, [-1, -1])
(5, 24, 'wall', [0, 0], 0, [-1, -1])
(5, 25, 'wall', [1, 1], 0, [-1, -1])
(5, 26, 'floor', [2, 4], 0, [0, 3])
(5, 27, 'floor', [1, 4], 0, [0, 4])
(5, 28, 'floor', [0, 4], 0, [-1, -1])
(5, 29, 'floor', [0, 4], 0, [-1, -1])
(5, 30, 'floor', [0, 4], 0, [-1, -1])
(5, 31, 'floor', [0, 4], 0, [-1, -1])
(5, 32, 'floor', [0, 4], 0, [-1, -1])
(5, 33, 'floor', [0, 4], 0, [-1, -1])
(5, 34, 'floor', [0, 4], 0, [-1, -1])
(5, 35, 'floor', [0, 4], 0, [-1, -1])
(5, 36, 'floor', [0, 4], 0, [-1, -1])
(5, 37, 'floor', [1, 4], 0, [0, 4])
(5, 38, 'floor', [0, 4], 0, [-1, -1])
(5, 39, 'floor', [0, 4], 0, [-1, -1])
(5, 40, 'floor', [0, 4], 0, [-1, -1])
(5, 41, 'floor', [0, 4], 0, [-1, -1])
(5, 42, 'floor', [0, 4], 360, [0, 8])
(5, 43, 'wall', [3, 1], 0, [-1, -1])
(5, 44, 'wall', [0, 0], 0, [-1, -1])
(5, 45, 'wall', [0, 0], 0, [-1, -1])
(5, 46, 'wall', [0, 0], 0, [-1, -1])
(5, 47, 'wall', [0, 0], 0, [-1, -1])
(5, 48, 'wall', [0, 0], 0, [-1, -1])
(5, 49, 'wall', [0, 0], 0, [-1, -1])
(5, 50, 'wall', [0, 0], 0, [-1, -1])
(5, 51, 'wall', [1, 0], 0, [-1, -1])
(5, 52, 'wall', [2, 0], 0, [-1, -1])
(5, 53, 'wall', [2, 0], 0, [-1, -1])
(5, 54, 'wall', [2, 0], 0, [-1, -1])
(5, 55, 'wall', [2, 0], 0, [-1, -1])
(5, 56, 'wall', [2, 0], 0, [-1, -1])
(5, 57, 'wall', [2, 0], 0, [-1, -1])
(5, 58, 'wall', [3, 0], 0, [-1, -1])
(5, 59, 'wall', [0, 0], 0, [-1, -1])
(5, 60, 'wall', [0, 0], 0, [-1, -1])
(5, 61, 'wall', [0, 0], 0, [-1, -1])
(5, 62, 'wall', [0, 0], 0, [-1, -1])
(5, 63, 'wall', [0, 0], 0, [-1, -1])
(5, 64, 'wall', [0, 0], 0, [-1, -1])
(5, 65, 'wall', [0, 0], 0, [-1, -1])
(5, 66, 'wall', [0, 0], 0, [-1, -1])
(5, 67, 'wall', [0, 0], 0, [-1, -1])
(5, 68, 'wall', [0, 0], 0, [-1, -1])
(5, 69, 'wall', [0, 0], 0, [-1, -1])
(5, 70, 'wall', [0, 0], 0, [-1, -1])
(5, 71, 'wall', [0, 0], 0, [-1, -1])
(6, 0, 'wall', [0, 0], 0, [-1, -1])
(6, 1, 'wall', [0, 0], 0, [-1, -1])
(6, 2, 'wall', [0, 0], 0, [-1, -1])
(6, 3, 'wall', [0, 0], 0, [-1, -1])
(6, 4, 'wall', [0, 0], 0, [-1, -1])
(6, 5, 'wall', [0, 0], 0, [-1, -1])
(6, 6, 'wall', [0, 0], 0, [-1, -1])
(6, 7, 'wall', [0, 0], 0, [-1, -1])
(6, 8, 'wall', [1, 1], 0, [-1, -1])
(6, 9, 'floor', [2, 4], 0, [0, 3])
(6, 10, 'floor', [0, 4], 0, [-1, -1])
(6, 11, 'floor', [0, 4], 0, [7, 6])
(6, 12, 'floor', [0, 4], 0, [8, 6])
(6, 13, 'floor', [0, 4], 0, [8, 6])
(6, 14, 'floor', [0, 4], 0, [8, 6])
(6, 15, 'floor', [1, 4], 0, [8, 6])
(6, 16, 'floor', [0, 4], 0, [8, 6])
(6, 17, 'floor', [0, 4], 0, [9, 6])
(6, 18, 'floor', [0, 4], 0, [-1, -1])
(6, 19, 'floor', [0, 4], 0, [-1, -1])
(6, 20, 'wall', [3, 1], 0, [-1, -1])
(6, 21, 'wall', [0, 0], 0, [-1, -1])
(6, 22, 'wall', [0, 0], 0, [-1, -1])
(6, 23, 'wall', [0, 0], 0, [-1, -1])
(6, 24, 'wall', [0, 0], 0, [-1, -1])
(6, 25, 'wall', [1, 1], 0, [-1, -1])
(6, 26, 'floor', [2, 4], 0, [0, 3])
(6, 27, 'floor', [0, 4], 0, [-1, -1])
(6, 28, 'floor', [0, 4], 0, [-1, -1])
(6, 29, 'floor', [0, 4], 0, [-1, -1])
(6, 30, 'floor', [0, 4], 0, [-1, -1])
(6, 31, 'floor', [0, 4], 0, [-1, -1])
(6, 32, 'floor', [0, 4], 0, [0, 4])
(6, 33, 'floor', [1, 4], 0, [0, 4])
(6, 34, 'floor', [0, 4], 0, [-1, -1])
(6, 35, 'floor', [0, 4], 0, [-1, -1])
(6, 36, 'floor', [0, 4], 0, [-1, -1])
(6, 37, 'floor', [0, 4], 0, [-1, -1])
(6, 38, 'floor', [0, 4], 0, [-1, -1])
(6, 39, 'floor', [0, 4], 0, [-1, -1])
(6, 40, 'floor', [0, 4], 0, [-1, -1])
(6, 41, 'floor', [0, 4], 0, [-1, -1])
(6, 42, 'floor', [0, 4], 0, [-1, -1])
(6, 43, 'wall', [3, 1], 0, [-1, -1])
(6, 44, 'wall', [0, 0], 0, [-1, -1])
(6, 45, 'wall', [0, 0], 0, [-1, -1])
(6, 46, 'wall', [0, 0], 0, [-1, -1])
(6, 47, 'wall', [0, 0], 0, [-1, -1])
(6, 48, 'wall', [0, 0], 0, [-1, -1])
(6, 49, 'wall', [1, 0], 0, [-1, -1])
(6, 50, 'wall', [2, 0], 0, [-1, -1])
(6, 51, 'wall', [2, 0], 0, [5, 1])
(6, 52, 'wall', [4, 3], 0, [-1, -1])
(6, 53, 'wall', [4, 3], 0, [5, 2])
(6, 54, 'wall', [4, 3], 0, [-1, -1])
(6, 55, 'wall', [4, 3], 0, [-1, -1])
(6, 56, 'wall', [4, 3], 0, [5, 2])
(6, 57, 'wall', [4, 3], 0, [-1, -1])
(6, 58, 'wall', [2, 0], 0, [4, 1])
(6, 59, 'wall', [2, 0], 0, [-1, -1])
(6, 60, 'wall', [3, 0], 0, [-1, -1])
(6, 61, 'wall', [0, 0], 0, [-1, -1])
(6, 62, 'wall', [0, 0], 0, [-1, -1])
(6, 63, 'wall', [0, 0], 0, [-1, -1])
(6, 64, 'wall', [0, 0], 0, [-1, -1])
(6, 65, 'wall', [0, 0], 0, [-1, -1])
(6, 66, 'wall', [0, 0], 0, [-1, -1])
(6, 67, 'wall', [0, 0], 0, [-1, -1])
